업무,공고번호-차수,분류,공고명,공고기관,수요기관,계약방법,입력일시(입찰마감일시),,
용역,20200520653-00,일반,차세대 정보통신망 관리시스템 구축,조달청 서울지방조달청,한국지역정보개발원,제한(총액)협상에의한계약,2020/05/19 11:01(2020/06/30 10:00),,
용역,20200522286-00,일반,월정교 물리변화량 검출장비 및 방재시스템 통합,한국건설기술연구원,한국건설기술연구원,제한(총액)협상에의한계약,2020/05/19 11:00(2020/06/01 11:00),,
용역,20200520774-00,긴급,전자의무기록시스템 인증포털 고도화,조달청 서울지방조달청,재단법인한국보건의료정보원,수의(총액),2020/05/19 11:00(2020/05/25 12:00),,
용역,20200522296-00,일반,호매실중 체육관 증축 소방공사 감리용역,경기도교육청 경기도수원교육지원청,경기도교육청 경기도수원교육지원청,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/19 11:00(2020/05/25 10:00),,
용역,20200522290-00,일반,제1하수처리장 사업장일반폐기물 위탁운반(단가)용역 수의견적 제출안내 공고,광주환경공단,광주환경공단,수의(단가)소액-견적입찰(2인 이상 견적 제출),2020/05/19 10:58(2020/05/25 10:00),,
용역,9222648-00,일반,청도시설관리반 신축공사 상주감리용역,한국철도공사,한국철도공사,제한(총액),2020/05/19 10:58(2020/05/27 10:00),,
용역,20200521659-00,일반,2020년도 기획공연 행사 대행 용역,인천광역시 중구,인천광역시 중구,제한(총액)협상에의한계약,2020/05/19 10:55(-),,
용역,20200522277-00,긴급,부산진시장 신의 한 수(한복과 함께하는 수요장) 이벤트사업,부산진시장문화관광형시장육성사업단,부산진시장문화관광형시장육성사업단,제한(총액)협상에의한계약,2020/05/19 10:52(-),,
용역,20200522275-00,일반,"부여 충화면, 장암면 건축.조경(색채)부문 계획설계 수립용역",한국농어촌공사 충남지역본부,한국농어촌공사 충남지역본부,제한경쟁,2020/05/19 10:52(2020/05/27 10:00),,
용역,2020-02-000340-00,일반,최적화를 통한 PSC철도교량설계 표준화 및 선진화 연구용역,한국철도시설공단,한국철도시설공단,제한경쟁,2020/05/19 10:50(2020/06/30 16:00),,
용역,20200522272-00,긴급,위례A1-13BL 종합입주관리용역,서울주택도시공사,서울주택도시공사,제한(총액)협상에의한계약,2020/05/19 10:50(-),,
용역,20200522264-00,긴급,기기ㆍ부품 내방사선 시험ㆍ인증체계 구축 연구용역,(사)한국방사선진흥협회,(사)한국방사선진흥협회,일반(총액)협상에의한계약,2020/05/19 10:49(-),,
용역,20200522271-00,일반,2020년도 기술이전사업화 통계조사,한국지식재산연구원,한국지식재산연구원,제한(총액)협상에의한계약,2020/05/19 10:49(2020/06/01 11:00),,
용역,20200520853-01,취소,충주시 수도시설 개선 및 상수도 공급확대사업 기본 및 실시설계용역(PQ 제출 안내),충청북도 충주시,충청북도 충주시,일반경쟁,2020/05/19 10:49(-),,
용역,20200522095-00,일반,온종일 돌봄 연수 운영 대행 용역 계약,조달청 대전지방조달청,교육부,제한(총액)협상에의한계약,2020/05/19 10:48(2020/06/02 10:00),,
용역,20200521821-00,일반,2020년 건축물 에너지효율등급 인증기관 전문역량 강화교육 기획 및 운영,조달청 부산지방조달청,한국에너지공단,일반(총액)협상에의한계약,2020/05/19 10:47(2020/06/02 10:00),,
용역,E012004516-00,일반,남면지구 굴곡위험도로 배전선로 이설공사 감리용역,한국전력공사,재무자재부,제한(총액),2020/05/19 10:47(2020/05/27 12:00),,
용역,20200522260-00,일반,"보령 청소면, 공주 신풍면 건축.조경(색채)부문 계획설계수립 용역",한국농어촌공사 충남지역본부,한국농어촌공사 충남지역본부,제한경쟁,2020/05/19 10:46(2020/05/27 10:00),,
용역,20200521815-00,일반,2020년 체육운영부 소방시설 종합정밀점검 및 작동기능점검 용역,안산도시공사,안산도시공사,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/19 10:46(2020/05/25 10:00),,
용역,20200522157-02,변경,마곡지구 스마트시티 마스터플랜 수립용역,서울주택도시공사,서울주택도시공사,제한(총액)협상에의한계약,2020/05/19 10:43(-),,
용역,20200522230-00,일반,제3차 제천시 평생학습 중장기 종합발전계획 연구용역,충청북도 제천시,충청북도 제천시,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/19 10:42(2020/05/25 10:00),,
용역,20200522221-00,일반,"SK하이닉스 신규공장 공업용수 공급사업(2,3단계) 통합건설사업관리용역(PQ,SOQ)",충청북도 청주시,충청북도 청주시,일반경쟁,2020/05/19 10:41(-),,
용역,20200522231-00,일반,경북 스마트팜혁신밸리조성사업 건설폐기물(가연성) 운반처리용역,한국농어촌공사 경북지역본부,한국농어촌공사 경북지역본부,제한(총액),2020/05/19 10:40(2020/05/28 10:00),,
용역,U20S082000-00,일반,고압가스용기 법정 재검사 용역,한국수력원자력주식회사,한국수력원자력(주) 한울원자력본부,일반(총액),2020/05/19 10:40(2020/05/27 12:00),,
용역,20200522249-00,긴급,고덕강일 4단지 종합입주관리용역,서울주택도시공사,서울주택도시공사,제한(총액)협상에의한계약,2020/05/19 10:39(-),,
용역,20200520632-00,일반,해외 ICT R&D 정책동향 조사·분석 용역,조달청 대전지방조달청,한국연구재단 정보통신기획평가원,수의(총액),2020/05/19 10:39(2020/05/20 12:00),,
용역,20200522242-00,일반,서원대학교 정보시스템 통합유지보수 용역,서원대학교,서원대학교,제한(총액),2020/05/19 10:37(-),,
용역,20200522235-00,긴급,"청양군 인구정책 기본계획 수립 용역(협상계약, 긴급)",충청남도 청양군,충청남도 청양군,제한(총액)협상에의한계약,2020/05/19 10:37(-),,
용역,20200522226-00,일반,2020년도 제3회 전라북도 생생마을 공동체한마당 행사운영 대행업체 모집,사)지역활력센터,사)지역활력센터,제한(총액)협상에의한계약,2020/05/19 10:36(-),,
용역,20200522042-00,일반,20년 부품단종정보 획득 용역,조달청 경남지방조달청,해군군수사령부,제한(총액)협상에의한계약,2020/05/19 10:32(2020/06/02 14:00),,
용역,20200522219-00,일반,문자 메시지(UMS) 발송 대행 서비스 소액수의 견적 공고,한국기술교육대학교,한국기술교육대학교,수의(총액)소액수의,2020/05/19 10:31(2020/05/27 14:00),,
용역,20200521657-00,일반,단양초 석면제거공사 수의 견적 공고,충청북도교육청 충청북도단양교육지원청,충청북도교육청 충청북도단양교육지원청,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/19 10:31(2020/05/25 10:00),,
용역,20200522216-00,긴급,탑동초 급식소 및 체육관 증축공사 건설폐기물처리용역,경기도교육청 경기도수원교육지원청,경기도교육청 경기도수원교육지원청,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/19 10:30(2020/05/25 10:00),,
용역,20200521434-00,일반,부안수협 위도 유류저장탱크 설치공사 및 부속건물(사무실) 신축공사 설계용역,수협중앙회 부안군수산업협동조합,수협중앙회 부안군수산업협동조합,제한경쟁,2020/05/19 10:29(-),,
용역,20200522209-00,긴급,산림종자공급원 조사·수집 및 전자도면 작성 용역사업,산림청 국립산림품종관리센터,산림청 국립산림품종관리센터,일반(총액)협상에의한계약,2020/05/19 10:28(2020/05/25 10:00),,
용역,20200522211-00,일반,시민사회 소통협력 플랫폼 구축 사업,국무조정실,국무조정실,제한(총액)협상에의한계약,2020/05/19 10:28(2020/06/03 14:00),,
용역,20200522190-00,일반,미탄중 다목적실 신축공사 설계용역,강원도교육청 강원도평창교육지원청,강원도교육청 강원도평창교육지원청,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/19 10:24(2020/05/25 10:00),,
용역,20200522008-00,일반,성별 갈등 진단 분석 및 대응 방안 연구,조달청 서울지방조달청,여성가족부,수의(총액),2020/05/19 10:22(2020/05/21 10:30),,
용역,20200521704-00,일반,단양중 과학관 현대화공사 설계용역,충청북도교육청 충청북도단양교육지원청,충청북도교육청 충청북도단양교육지원청,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/19 10:21(2020/05/25 10:00),,
용역,2020-02-000319-00,일반,동해선 전철화외 1개 사업 송변전설비 문화재 지표조사,한국철도시설공단,한국철도시설공단,일반경쟁,2020/05/19 10:19(2020/05/27 10:00),,
용역,20200522162-00,긴급,경기기계공고 스탠드 및 배수로 개선공사 폐기물처리용역,서울특별시교육청 서울특별시북부교육지원청,서울특별시교육청 서울특별시북부교육지원청,제한(총액),2020/05/19 10:19(2020/05/25 10:00),,
용역,20200522177-00,일반,산본초 다목적체육관 증축공사 설계용역(긴급),경기도교육청 경기도군포의왕교육지원청,경기도교육청 경기도군포의왕교육지원청,제한경쟁,2020/05/19 10:19(2020/05/25 10:00),,
용역,20200522182-00,긴급,국도7호선 강릉 연곡 동덕리 통로박스 외 2개소 개선공사 실시설계 및 타당성조사 용역,국토교통부 원주지방국토관리청 강릉국토관리사무소,국토교통부 원주지방국토관리청 강릉국토관리사무소,제한경쟁,2020/05/19 10:19(2020/05/26 10:00),,
용역,20200522183-00,일반,석관천 하천기본계획(일부변경) 용역,경상북도 예천군,경상북도 예천군,제한경쟁,2020/05/19 10:18(2020/05/26 10:00),,
용역,20200522173-00,긴급,"청양군 농촌형 스마트타운 조성을 위한 마스터플랜 수립 용역(협상계약, 긴급)",충청남도 청양군,충청남도 청양군,제한(총액)협상에의한계약,2020/05/19 10:17(-),,
용역,20200522171-00,일반,2020 조림지가꾸기사업 실시설계 용역,전라남도 고흥군,전라남도 고흥군,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/19 10:17(2020/05/25 14:00),,
용역,20200522178-00,일반,서원대학교 홍보 영상물 제작 업체 선정,서원대학교,서원대학교,제한(총액)협상에의한계약,2020/05/19 10:16(-),,
용역,20200522169-00,긴급,‘건강 육아 레시피‘ LMS개발 및 상황학습 콘텐츠 개발,경북대학교 산학협력단,경북대학교 산학협력단,제한(총액)협상에의한계약,2020/05/19 10:16(2020/06/01 10:00),,
용역,20200521303-00,긴급,시각장애인을 위한 소리박스 개발 [재공고],사회복지법인 한국시각장애인복지재단,사회복지법인 한국시각장애인복지재단,제한(총액)협상에의한계약,2020/05/19 10:15(2020/05/25 11:00),,
용역,20200522165-00,일반,"안동,현풍고령단층 항공라이다 자료 획득",한국지질자원연구원,한국지질자원연구원,제한(총액)협상에의한계약,2020/05/19 10:14(2020/06/29 10:00),,
용역,20200522139-00,일반,관모초 다목적체육관 증축공사 설계용역(긴급),경기도교육청 경기도군포의왕교육지원청,경기도교육청 경기도군포의왕교육지원청,제한경쟁,2020/05/19 10:12(2020/05/25 10:00),,
용역,20200522140-01,취소,‘건강 육아 레시피‘ LMS개발 및 상황학습 콘텐츠 개발,경북대학교 산학협력단,경북대학교 산학협력단,제한(총액)협상에의한계약,2020/05/19 10:10(2020/06/01 10:00),,
용역,20200522002-00,일반,국립항공박물관 그룹웨어시스템 고도화 사업 용역,국립항공박물관,국립항공박물관,제한(총액)협상에의한계약,2020/05/19 10:09(2020/05/29 10:00),,
용역,20200522013-01,취소,‘건강 육아 레시피‘ LMS개발 및 상황학습 콘텐츠 개발,경북대학교 산학협력단,경북대학교 산학협력단,제한(총액)협상에의한계약,2020/05/19 10:09(2020/06/01 10:00),,
용역,20200522133-00,긴급,"2020년 관내 도로재포장 정비공사(대덕구, 동구) 폐기물 처리용역",대전광역시,대전광역시,제한(총액),2020/05/19 10:07(2020/05/26 10:00),,
용역,20200520457-01,변경,월드푸드사이언스관 미디어관 기획 및 전시물 제작설치,전라북도 순창군 미생물산업사업소,전라북도 순창군 미생물산업사업소,제한(총액)협상에의한계약,2020/05/19 10:05(2020/06/01 17:00),,
용역,20200522135-00,일반,속리산 숲길 우드볼 체험놀이 관리시설 건립사업 실시설계용역,충청북도 보은군,충청북도 보은군,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/19 10:05(2020/05/25 10:00),,
용역,2020051406001-00,일반,전북지역본부 차량운전원 근로자 파견 용역,한국가스공사,한국가스공사,제한(총액),2020/05/19 10:03(2020/05/27 10:00),,
용역,20200522110-00,일반,개운포성지 국가지정문화재 사적승격신청 학술용역,울산광역시 남구,울산광역시 남구,제한(총액),2020/05/19 10:03(2020/05/25 10:00),,
용역,20200522129-00,일반,국도7호선 강릉 주문진 교항리 통로박스 개선공사 실시설계용역,국토교통부 원주지방국토관리청 강릉국토관리사무소,국토교통부 원주지방국토관리청 강릉국토관리사무소,제한경쟁,2020/05/19 10:03(2020/05/26 10:00),,
용역,20200522131-00,일반,경기도형 문화여가상품 개발 및 휴가지원사업 운영 용역,재단법인경기문화재단,재단법인경기문화재단,제한(총액)협상에의한계약,2020/05/19 10:03(-),,
용역,20200521406-00,긴급,능안천 정비사업 실시설계용역 입찰공고[긴급],경기도 하남시,경기도 하남시,제한경쟁,2020/05/19 10:01(2020/05/25 10:00),,
용역,B5202001581-00,일반,2020년 장흥지방상수도 배수지 청소용역,한국수자원공사,한국수자원공사 장흥수도관리단,수의계약,2020/05/19 10:00(2020/05/22 14:00),,
용역,B5202001580-01,변경,2020년 군위댐 부유물 수거용역,한국수자원공사,한국수자원공사 군위지사,제한경쟁,2020/05/19 10:00(2020/05/26 13:00),,
용역,B5202001572-00,일반,2020년 1차 서산시 지방상수도 배수지 청소 용역,한국수자원공사,한국수자원공사 서산권지사,제한경쟁,2020/05/19 10:00(2020/05/26 11:00),,
용역,B5202001583-00,일반,(긴급)구미 하이테크밸리 2단계(해평면) 무연분묘(월호리) 개장용역,한국수자원공사,한국수자원공사 구미사업단,제한경쟁,2020/05/19 10:00(2020/05/25 17:00),,
용역,20200522112-00,일반,한국발전경험 데이터베이스 영문사이트 개편 사업(긴급),한국개발연구원국제정책대학원대학교,한국개발연구원국제정책대학원대학교,제한(총액)협상에의한계약,2020/05/19 09:58(2020/05/29 14:00),,
용역,20200522105-00,일반,2020학년도 실무형 핵심직무 전문가 양성과정 위탁 용역,국민대학교,국민대학교,일반(총액)협상에의한계약,2020/05/19 09:56(-),,
용역,20200522087-00,긴급,2020년 음식물류 폐기물 대행처리용역(6월분),경기도 오산시,경기도 오산시,일반(단가),2020/05/19 09:56(2020/05/26 10:30),,
용역,20200521990-00,일반,2020 청양고추구기자축제 행사대행 용역(협상계약),충청남도 청양군,충청남도 청양군,제한(총액)협상에의한계약,2020/05/19 09:55(-),,
용역,20200522091-00,일반,[가격입찰] 방율천 외 3개 하천 재해복구사업 통합건설사업관리 용역,경상북도,경상북도,지명경쟁,2020/05/19 09:54(2020/05/27 10:00),,
용역,20200522089-00,긴급,고촌중 체육관 및 수영장 증축공사 건축사(상주) 감리용역,경기도교육청 경기도김포교육지원청,경기도교육청 경기도김포교육지원청,제한경쟁,2020/05/19 09:53(2020/05/25 10:00),,
용역,20200511675-00,일반,산재보험료율 시뮬레이션 시스템 고도화 사업,근로복지공단본부,근로복지공단본부,제한(총액)협상에의한계약,2020/05/19 09:53(2020/06/02 12:00),,
용역,20200522038-00,일반,아름중 제2캠퍼스 건립공사 제안설계공모,세종특별자치시교육청,세종특별자치시교육청,일반경쟁,2020/05/19 09:53(-),,
용역,20200522077-00,일반,2020 대한민국 식품명인 영상기록물 제작 용역(재공고),한국농수산식품유통공사,한국농수산식품유통공사,제한(총액)협상에의한계약,2020/05/19 09:52(2020/06/01 10:00),,
용역,E102000376-00,일반,한전KPS(주) 인재개발원 카페(매점) 임대사업자 선정 입찰,한전케이피에스주식회사,교육총무부,제한(총액),2020/05/19 09:50(2020/05/28 16:00),,
용역,20200516125-01,취소,예천중학교 외 1교 공사 폐기물처리 용역,경상북도교육청 경상북도예천교육지원청,경상북도교육청 경상북도예천교육지원청,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/19 09:48(2020/05/19 10:30),,
용역,20200520292-00,일반,2020년 통근버스 운행,국립공원공단,국립공원공단,제한(총액),2020/05/19 09:48(2020/05/26 10:00),,
용역,20200522068-00,긴급,소엽추출물의 인지능력 개선 효능 확인,한국식품산업클러스터진흥원,한국식품산업클러스터진흥원,제한(총액)협상에의한계약,2020/05/19 09:48(2020/05/25 11:00),,
용역,20200522051-00,일반,전통의학 임상진료지침 통합 DB구축 방안 연구,한국한의약진흥원,한국한의약진흥원,제한(총액)협상에의한계약,2020/05/19 09:47(2020/05/29 14:00),,
용역,20200522057-00,일반,"수산물수출정보포털, 서포터즈 통합운영",한국해양수산개발원,한국해양수산개발원,일반(총액)협상에의한계약,2020/05/19 09:45(-),,
용역,20200522046-00,일반,[가격입찰] 평해남대천 재해복구사업 통합건설사업관리 용역,경상북도,경상북도,지명경쟁,2020/05/19 09:43(2020/05/27 10:00),,
용역,20200522049-00,긴급,초록입홍합분말의 관절건강 효능 확인,한국식품산업클러스터진흥원,한국식품산업클러스터진흥원,제한(총액)협상에의한계약,2020/05/19 09:43(2020/05/25 11:00),,
용역,20200521905-01,취소,갑산제 외 18개소 국가하천 제방 성능평가 및 정밀점검 용역(가격입찰 후 사업수행능력평가),경상북도 경주시,경상북도 경주시,제한경쟁,2020/05/19 09:42(2020/05/26 10:00),,
용역,20200522045-00,일반,화순생물의약제2산업단지조성개발계획수립및실시설계용역사업수행능력평가서제출(긴급),전라남도 화순군,전라남도 화순군,일반경쟁,2020/05/19 09:42(-),,
용역,20200521944-00,긴급,상권영역 재설계 알고리즘 개발 및 적용 연구용역,서울신용보증재단,서울신용보증재단,제한(총액)협상에의한계약,2020/05/19 09:40(2020/06/01 14:00),,
용역,20200522037-00,일반,한의표준임상진료지침연계 한의약공공보건사업 표준 프로그램 개발 연구,한국한의약진흥원,한국한의약진흥원,제한(총액)협상에의한계약,2020/05/19 09:39(2020/05/29 14:00),,
용역,20200520370-00,일반,2020년 SW기술 투자유치 컨설팅 용역,정보통신산업진흥원,정보통신산업진흥원,제한(총액)협상에의한계약,2020/05/19 09:38(2020/06/02 10:00),,
용역,20200522034-00,일반,실외 위성신호 교란 상황에서 무인비행장치 정밀 측위를 위한 UWB 운용 시험,한국항공우주연구원,한국항공우주연구원,제한(총액)협상에의한계약,2020/05/19 09:37(2020/05/27 10:00),,
용역,20200522032-00,일반,(가격입찰)국립백두대간수목원주변관광기반시설조성을위한군관리계획결정(변경)및실시설계용역,경상북도 봉화군,경상북도 봉화군,일반경쟁,2020/05/19 09:37(2020/05/27 14:00),,
용역,20200522025-00,일반,한국교원대학교 2020년 불용물품 폐기 처리 용역,한국교원대학교,한국교원대학교,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/19 09:36(2020/05/25 10:00),,
용역,2001748-00,일반,공주월송 A-4BL 아파트 소방공사 책임감리용역,한국토지주택공사,한국토지주택공사,일반경쟁,2020/05/19 09:35(2020/06/18 11:00),,
용역,20200519094-01,취소,산업 농공단지 통근버스 임차 지원 용역(단가계약),경상남도 거창군,경상남도 거창군,제한(단가),2020/05/19 09:34(2020/05/21 10:00),,
용역,20200522018-00,긴급,지방도 1132호선(표선리 외 6개소) 포장도 보수공사 건설폐기물처리용역,제주특별자치도,제주특별자치도,제한(총액),2020/05/19 09:33(2020/05/26 10:00),,
용역,20200522003-00,긴급,공공기술 기획형 창업지원사업 비즈니스 모델 개발 및 창업사업계획 컨설팅 위탁운영,재단법인 대전창조경제혁신센터,재단법인 대전창조경제혁신센터,제한(총액)협상에의한계약,2020/05/19 09:32(2020/06/01 16:00),,
용역,20200520213-00,일반,지산펌프장 이설공사 폐기물처리용역 수의견적 제출 안내,충청남도 논산시 행복도시국 맑은물과,충청남도 논산시 행복도시국 맑은물과,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/19 09:31(2020/05/25 14:00),,
용역,20200522004-00,일반,충청남도 도청사 외벽 청소용역,충청남도,충청남도,제한(총액),2020/05/19 09:30(2020/05/26 10:00),,
용역,20200521436-02,변경,2040 제주특별자치도 공원녹지기본계회 수립 용역 (P.Q),제주특별자치도,제주특별자치도,일반경쟁,2020/05/19 09:29(-),,
용역,20200521939-00,일반,우즈벡 WTO 가입지원을 위한 산업별 국제경쟁력 평가,대한무역투자진흥공사,대한무역투자진흥공사,제한(총액)협상에의한계약,2020/05/19 09:28(2020/06/01 10:00),,
용역,20200309842-01,취소,제11회 서울국제경쟁포럼 관련 pco선정 계약 체결 의뢰,조달청 대전지방조달청,공정거래위원회,제한(총액)협상에의한계약,2020/05/19 09:27(2020/03/31 10:00),,
용역,20200520501-00,일반,2020년 갈담초등학교 통학버스 임차용역 제한경쟁 입찰 공고,경기도교육청 경기도화성오산교육지원청 갈담초등학교,경기도교육청 경기도화성오산교육지원청 갈담초등학교,제한(총액),2020/05/19 09:27(2020/05/27 10:00),,
용역,20200521998-00,일반,[가격입찰] 매화천 외 1개 하천 재해복구사업 통합건설사업관리 용역,경상북도,경상북도,지명경쟁,2020/05/19 09:27(2020/05/27 10:00),,
용역,20200518364-00,일반,(가칭)서울남산초병설유치원 신설공사 설계공모,서울특별시교육청 서울특별시중부교육지원청,서울특별시교육청 서울특별시중부교육지원청,일반경쟁,2020/05/19 09:27(-),,
용역,20200422903-01,변경,평택 고덕국제화지구 집단에너지시설 건설공사 소방감리용역,한국지역난방공사,한국지역난방공사,제한경쟁,2020/05/19 09:25(2020/05/26 10:00),,
용역,20200521617-00,긴급,양산시 발달장애인복지관 건립 기본 및 실시설계용역[설계공모],경상남도 양산시,경상남도 양산시,일반경쟁,2020/05/19 09:25(-),,
용역,20200521989-00,긴급,지방도 1118호선(남조로) 포장도 보수공사 폐기물처리용역,제주특별자치도,제주특별자치도,제한(총액),2020/05/19 09:24(2020/05/26 10:00),,
용역,20200521181-01,변경,제주고령사회기본계획 수립을 위한 노인실태조사 및 정책분석,재단법인 제주연구원,재단법인 제주연구원,일반(총액)협상에의한계약,2020/05/19 09:22(-),,
용역,20200521019-02,취소,‘건강 육아 레시피‘ LMS개발 및 상황학습 콘텐츠 개발,경북대학교 산학협력단,경북대학교 산학협력단,제한(총액)협상에의한계약,2020/05/19 09:22(2020/05/29 10:00),,
용역,20200521973-00,긴급,2020 LH 행복주택 소셜미디어 홍보 용역,한국언론진흥재단,한국언론진흥재단,제한(총액)협상에의한계약,2020/05/19 09:20(2020/05/29 11:00),,
용역,20200521717-00,긴급,박달스마트밸리 연계 광역교통망(철도·도로) 확충계획 수립 용역(긴급),경기도 안양시,경기도 안양시,일반(총액)협상에의한계약,2020/05/19 09:20(-),,
용역,20200518954-00,일반,정읍경찰서 신축사업 소규모환경영향평가용역,조달청 전북지방조달청,경찰청 전라북도지방경찰청,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/19 09:19(2020/05/26 10:00),,
용역,E012004510-00,일반,154kV 강서S/S 건설공사 변전 실시설계 용역,한국전력공사,경영지원부,제한(총액),2020/05/19 09:18(2020/05/27 10:00),,
용역,20200520846-00,일반,2020년 오산시 도시계획정보체계(UPIS) DB현행화 용역,조달청 인천지방조달청,경기도 오산시,수의(총액),2020/05/19 09:16(2020/05/21 14:00),,
용역,20200520794-00,긴급,공간정보 활용 세원발굴 지원시스템 구축 용역,조달청 인천지방조달청,경기도 김포시,수의(총액),2020/05/19 09:14(2020/05/20 15:00),,
용역,20200521085-00,긴급,국도21호선 진천 교성리 등 3개소 도로포장 보수공사 폐기물처리용역,국토교통부 대전지방국토관리청 보은국토관리사무소,국토교통부 대전지방국토관리청 보은국토관리사무소,제한(총액),2020/05/19 09:13(2020/05/25 10:00),,
용역,20200521102-00,긴급,국도17호선 남이 척산리~현도 죽전리 등 5개소 도로포장 보수공사 폐기물처리용역,국토교통부 대전지방국토관리청 보은국토관리사무소,국토교통부 대전지방국토관리청 보은국토관리사무소,제한(총액),2020/05/19 09:11(2020/05/25 10:00),,
용역,20200521119-00,긴급,국도4호선 옥천 군북 이백리 배수로 등 6개소 정비공사 폐기물처리용역,국토교통부 대전지방국토관리청 보은국토관리사무소,국토교통부 대전지방국토관리청 보은국토관리사무소,제한(총액),2020/05/19 09:10(2020/05/25 10:00),,
용역,20200520688-00,일반,기능분류모델(BRM) 및 기록관리기준표 정비 사업,조달청 인천지방조달청,경기도 부천시,수의(총액),2020/05/19 09:09(2020/05/20 15:00),,
용역,20200515516-02,취소,천안시 소각시설 정기점검에 따른 생활폐기물 미처리분 처리용역(단가계약),충청남도 천안시,충청남도 천안시,일반(단가),2020/05/19 09:09(2020/05/19 14:00),,
용역,20200508027-01,변경,진로지도를 위한 직업동영상 제작,조달청 충북지방조달청,한국고용정보원,제한(총액)협상에의한계약,2020/05/19 09:07(2020/05/26 14:00),,
용역,20200521940-00,일반,[가격입찰] 송천 외 1개 하천 재해복구사업 통합건설사업관리 용역,경상북도,경상북도,지명경쟁,2020/05/19 09:01(2020/05/27 10:00),,
용역,20200520972-00,일반,울산박물관 2차 특별기획전 울산의 무형문화재 전시 연출 용역,조달청 부산지방조달청,울산광역시 울산박물관,제한(총액)협상에의한계약,2020/05/19 09:01(2020/06/02 10:00),,
용역,2020MDG00522020-08131-01,일반,포천병원 장례식장 건설폐기물처리용역,국방부 국군의무사령부,국군의무사령부,수의(총액),2020/05/19 09:00(2020/05/27 10:30),,
용역,2020UMM026016678-02,재입찰,창끝부대 안보콘서트 공연 대행 용역(20H069),국방부 국군재정관리단,국군재정관리단,일반(총액),2020/05/19 09:00(2020/06/01 14:00),,
용역,2020LCH002520485-01,긴급,제초 및 조경 시설관리용역(용-군-13),특수전사령부,특수전사령부,제한(총액),2020/05/19 09:00(2020/05/26 10:00),,
용역,2020LCH002320382-03,취소,제초 및 조경 시설관리용역(용-군-13),특수전사령부,특수전사령부,제한(총액),2020/05/19 09:00(2020/05/26 10:00),,
용역,2020UMM032220496-01,긴급,인터넷쇼핑몰 통합체계 유지보수(20K022-A),국방부 국군재정관리단,국군재정관리단,일반(총액),2020/05/19 09:00(2020/06/01 10:30),,
용역,2020LMK00582020-08174-01,긴급,[20-A45(2)] 00부대 지정폐기물처리용역,육군 제3007부대,제3007부대,일반(총액),2020/05/19 09:00(2020/05/26 11:00),,
용역,2020LMK00502020-07592-02,재입찰,[20-A31(3)]유휴시설 철거(소각폐기물처리),육군 제3007부대,제3007부대,일반(총액),2020/05/19 09:00(2020/05/26 11:00),,
용역,2020SCF005916388-02,재입찰,MTU엔진 도장 용역,해군군수사령부,해군군수사령부,일반(총액),2020/05/19 09:00(2020/05/26 10:00),,
용역,2020SCF006418278-01,긴급,AOE함정 해상보급장치(RAS/FAS) 정밀 안전검사 용역,해군군수사령부,해군군수사령부,일반(총액),2020/05/19 09:00(2020/06/09 10:00),,
용역,2020UHD00372020-08107-01,일반,539포대 유휴시설철거(폐기물철거/처리),국방부,국방부,수의(총액),2020/05/19 09:00(2020/05/25 10:30),,
용역,2020LGC002820493-01,일반,20년 일반 및 대형정수기 임차,제123학생군사교육단,육군학생군사학교,수의(총액),2020/05/19 09:00(2020/05/25 10:00),,
용역,2020LNC000320232-02,변경,20년 예초관리용역,육군제2067부대,제2067부대,제한(총액),2020/05/19 09:00(2020/05/26 10:00),,
용역,2020MCD003019836-01,일반,20년 군 급식 및 피복 만족도 조사,국방부,국방부(총무팀),일반(총액),2020/05/19 09:00(2020/05/28 10:00),,
용역,KRA2020050360-00,일반,2020년 한국마사회 뉴미디어 운영 용역,한국마사회,한국마사회,제한(총액)협상에의한계약,2020/05/19 09:00(2020/05/30 17:00),,
용역,2020UMM05372020-07672-01,긴급,20-해-해안도로 건설폐기물처리용역(C038),국방부 국군재정관리단,국군재정관리단,일반(총액),2020/05/19 09:00(2020/05/26 10:00),,
용역,2020UMM05362020-06495-01,일반,20-해-항만통제소 임목폐기물처리(C066),국방부 국군재정관리단,국군재정관리단,수의(총액),2020/05/19 09:00(2020/05/26 10:00),,
용역,2020UMM05352020-07951-01,일반,20-해-항만통제소 건설폐기물용역(C065),국방부 국군재정관리단,국군재정관리단,수의(총액),2020/05/19 09:00(2020/05/26 10:00),,
