업무,공고번호-차수,분류,공고명,공고기관,수요기관,계약방법,입력일시(입찰마감일시),,
용역,20200506359-00,일반,사업수행능력평가서 제출안내[예천군 공공하수처리시설 및 공공하수관로 기술진단],경상북도 예천군,경상북도 예천군,일반경쟁,2020/05/13 10:13(-),,
용역,20200514028-01,취소,국도1호선 용수4교 정밀안전진단 및 성능평가용역,국토교통부 대전지방국토관리청 논산국토관리사무소,국토교통부 대전지방국토관리청 논산국토관리사무소,제한경쟁,2020/05/13 10:13(2020/05/18 10:00),,
용역,20200464-01,변경,2020년도 업무용 임차차량 단가계약,한전KDN(주),한전KDN(주),일반(단가),2020/05/13 10:13(2020/05/21 11:00),,
용역,20200514266-00,일반,2020 사회변혁과 미래진로 토크콘서트 및 미래인재포럼 운영 용역,국가과학기술인력개발원,국가과학기술인력개발원,제한(총액)협상에의한계약,2020/05/13 10:12(2020/06/23 11:00),,
용역,20200512469-01,취소,성수중 건설폐기물 처리용역,전라북도교육청 전라북도임실교육지원청,전라북도교육청 전라북도임실교육지원청,제한(총액),2020/05/13 10:11(2020/05/18 10:00),,
용역,20200514024-01,취소,국도1호선 용수3교 정밀안전진단 및 성능평가용역,국토교통부 대전지방국토관리청 논산국토관리사무소,국토교통부 대전지방국토관리청 논산국토관리사무소,제한경쟁,2020/05/13 10:11(2020/05/18 10:00),,
용역,E012004304-00,일반,한국도로공사 대구순환고속도로 지장주 이설공사 감리용역,한국전력공사,재무자재부,제한(총액),2020/05/13 10:11(2020/05/21 14:00),,
용역,20200514222-00,일반,유아를 위한 장애인식개선콘텐츠 개발 및 보급 제작업체 입찰 재공고,(사)장애인먼저실천운동본부,(사)장애인먼저실천운동본부,제한(총액)협상에의한계약,2020/05/13 10:09(-),,
용역,20200514262-00,일반,비무장지대(DMZ) 내 한국전쟁 전사자 유해발굴 출토유품 보존방안 연구,문화재청 국립문화재연구소,문화재청 국립문화재연구소,일반(총액)협상에의한계약,2020/05/13 10:09(2020/05/26 14:00),,
용역,20200514254-00,일반,"면북초 외 2교(면일초, 답십리초) 내진성능평가 용역",서울특별시교육청 서울특별시동부교육지원청,서울특별시교육청 서울특별시동부교육지원청,수의(총액)소액수의,2020/05/13 10:07(2020/05/18 10:00),,
용역,20200514251-00,일반,경주엑스포공원 내 건축물 정기점검 기술용역,재단법인 문화엑스포,재단법인 문화엑스포,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 10:06(2020/05/21 10:00),,
용역,20200513954-00,일반,녹산동846번지 일원(소2-260호선) 도로개설공사 폐기물처리 용역,부산광역시 강서구,부산광역시 강서구,수의(총액)소액수의,2020/05/13 10:06(2020/05/19 12:00),,
용역,20200514225-00,일반,경주여자고등학교 방수공사 폐기물처리용역 견적제출 공고[학교대행],경상북도교육청 경상북도경주교육지원청,경상북도교육청 경상북도경주교육지원청,수의(총액)소액수의,2020/05/13 10:05(2020/05/19 10:00),,
용역,20200514246-00,긴급,가산면 금화휴양림 상수도공사 건설폐기물 처리용역,경상북도 칠곡군 수도사업소,경상북도 칠곡군 수도사업소,제한(총액),2020/05/13 10:05(2020/05/18 10:00),,
용역,20200514244-00,일반,시청사 광장 ASP 포장 및 주차장 개선공사 폐기물처리용역,충청북도 제천시,충청북도 제천시,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 10:04(2020/05/19 10:00),,
용역,20200514221-00,일반,부산항만공사 중장기 발전전략 수립 연구용역,부산항만공사,부산항만공사,제한(총액)협상에의한계약,2020/05/13 10:02(2020/05/25 15:00),,
용역,Y20S108000-00,일반,한빛사택 3단지 신축공사 건설폐기물 처리용역,한국수력원자력주식회사,한국수력원자력(주) 한빛원자력본부,일반(총액),2020/05/13 10:00(2020/05/21 10:30),,
용역,20200514224-00,일반,당진 실내체육관 외벽 개선(청소) 용역,충청남도 당진시,충청남도 당진시,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 09:59(2020/05/19 10:00),,
용역,20200513038-01,취소,서대전초 인조잔디 운동장 재조성 가연성 폐기물 운반 및 처리 용역,대전광역시교육청 대전광역시동부교육지원청,대전광역시교육청 대전광역시동부교육지원청,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 09:59(2020/05/18 10:00),,
용역,20200514081-00,일반,여주역세권 도시개발사업 GIS DB 구축용역,조달청 서울지방조달청,경기도 여주시,제한(총액)협상에의한계약,2020/05/13 09:57(2020/05/28 10:00),,
용역,20200513303-00,긴급,문경시 보훈회관 건립 건축 설계공모,경상북도 문경시,경상북도 문경시,일반경쟁,2020/05/13 09:56(-),,
용역,20200513921-00,일반,2020년 동북아 평화협력 플랫폼 민관네트워크 구축 사업,조달청 서울지방조달청,외교부,수의(총액),2020/05/13 09:55(2020/05/14 15:00),,
용역,20200514208-00,일반,주요 정보통신 및 전자금융 기반시설 취약점 분석평가 용역,한국조폐공사,한국조폐공사,일반(총액)종합낙찰제,2020/05/13 09:53(2020/05/20 15:00),,
용역,20200514204-00,일반,장안중 외 1교(태릉중) 내진성능평가 용역,서울특별시교육청 서울특별시동부교육지원청,서울특별시교육청 서울특별시동부교육지원청,수의(총액)소액수의,2020/05/13 09:52(2020/05/18 10:00),,
용역,20200514105-00,일반,의령 도시계획도로(중로3-2호선) 개설사업 폐기물처리용역,경상남도 의령군,경상남도 의령군,제한(총액),2020/05/13 09:52(2020/05/22 10:00),,
용역,20200504201-01,취소,2020학년도 가동초등학교 5학년 1학기 현장체험학습(안전체험)차량 임차 소액수의 견적공고,부산광역시교육청 부산광역시해운대교육지원청 가동초등학교,부산광역시교육청 부산광역시해운대교육지원청 가동초등학교,수의(총액)소액수의,2020/05/13 09:50(2020/05/13 14:00),,
용역,20200513811-00,일반,관내 배수시설 개선공사 폐기물처리용역,국토교통부 서울지방국토관리청 수원국토관리사무소,국토교통부 서울지방국토관리청 수원국토관리사무소,제한(총액),2020/05/13 09:50(2020/05/21 10:00),,
용역,20200513805-00,일반,관내 소구조물 정비공사 폐기물처리용역,국토교통부 서울지방국토관리청 수원국토관리사무소,국토교통부 서울지방국토관리청 수원국토관리사무소,제한(총액),2020/05/13 09:48(2020/05/21 10:00),,
용역,20200504162-01,취소,2020학년도 가동초등학교 3학년 1학기 현장체험학습(안전체험)차량임차 소액수의 견적공고,부산광역시교육청 부산광역시해운대교육지원청 가동초등학교,부산광역시교육청 부산광역시해운대교육지원청 가동초등학교,수의(총액)소액수의,2020/05/13 09:48(2020/05/13 15:00),,
용역,20200513584-00,일반,말뭉치 배포 시스템 개발 및 통합 관리 시스템 개선,조달청 서울지방조달청,문화체육관광부 국립국어원,수의(총액),2020/05/13 09:47(2020/05/20 12:00),,
용역,20200514173-01,취소,당진시 공고 제2020-994호,충청남도 당진시,충청남도 당진시,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 09:47(2020/05/19 10:00),,
용역,202005130202-00,일반,(주)강원랜드 토목시설물 정밀안전점검 용역(긴급),(주)강원랜드,강원랜드,제한(총액),2020/05/13 09:46(2020/05/18 17:00),,
용역,20200514183-00,일반,제5회 국립생태원 생태문학 공모전 대행 용역,국립생태원,국립생태원,일반(총액)협상에의한계약,2020/05/13 09:44(2020/05/25 14:00),,
용역,20200514181-00,일반,화폐박물관 유물관리시스템 구축 용역,한국조폐공사,한국조폐공사,제한(총액)협상에의한계약,2020/05/13 09:44(2020/05/27 10:00),,
용역,20200513909-00,일반,청주 중점관리지역(우암) 침수예방사업 기본 및 실시설계용역(PQ후 가격입찰),충청북도 청주시,충청북도 청주시,지명경쟁,2020/05/13 09:44(2020/05/21 10:00),,
용역,20200514182-00,긴급,아산시 도로건설 관리계획 수립용역,충청남도 아산시,충청남도 아산시,제한경쟁,2020/05/13 09:44(2020/05/19 14:00),,
용역,20200438879-00,일반,보령시 공공체육시설 통합정보시스템 구축용역,조달청 대전지방조달청,충청남도 보령시,제한(총액)협상에의한계약,2020/05/13 09:43(2020/05/26 10:00),,
용역,20200507143-01,취소,신정고등학교 옹벽 정밀안전점검용역,부산광역시교육청 부산광역시해운대교육지원청,부산광역시교육청 부산광역시해운대교육지원청,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 09:43(2020/05/13 10:00),,
용역,20200513973-00,일반,국립민속박물관 발간자료 웹 서비스 확장 및 기능 개선(재공고),문화체육관광부 국립민속박물관,문화체육관광부 국립민속박물관,제한(총액)협상에의한계약,2020/05/13 09:42(2020/05/25 10:00),,
용역,E012004297-00,일반,2020년 남대구지사 고압고객 수전설비 열화상진단 용역,한국전력공사,재무자재부,제한(총액),2020/05/13 09:41(2020/05/21 14:00),,
용역,20200507495-01,취소,2020년도 평택시 버스정보시스템(BIS) 구축사업 용역(협상에 의한 계약),경기도 평택시,경기도 평택시,일반(총액)협상에의한계약,2020/05/13 09:38(2020/05/19 17:00),,
용역,20200513412-00,일반,경인고속도로 연장 및 지하화 사전타당성조사 용역,인천광역시,인천광역시,일반경쟁,2020/05/13 09:38(2020/05/21 10:00),,
용역,20200512467-00,일반,의생명과학융합센터 정밀안전점검용역,전남대학교,전남대학교,수의(총액)소액수의,2020/05/13 09:37(2020/05/18 10:00),,
용역,20200514152-00,일반,전국 국가폭력 고문 피해 실태조사(1차),민주화운동기념사업회,민주화운동기념사업회,일반(총액)협상에의한계약,2020/05/13 09:35(2020/05/20 10:00),,
용역,20200509079-01,취소,계룡대실 도시개발사업지구 공동1블럭 공동주택 신축공사 감리자(건축)모집 공고,충청남도 계룡시,충청남도 계룡시,일반경쟁,2020/05/13 09:35(2020/05/19 10:00),,
용역,20200514144-00,일반,전자정부사업 및 감리사업 수행결과 평가관리방안 수립,한국정보화진흥원,한국정보화진흥원,제한(총액)협상에의한계약,2020/05/13 09:30(2020/05/26 10:00),,
용역,20200514120-00,긴급,예천중학교 인조잔디 철거 및 재활용 처리 용역,경상북도교육청 경상북도예천교육지원청,경상북도교육청 경상북도예천교육지원청,제한(총액),2020/05/13 09:30(2020/05/18 10:00),,
용역,20200514141-00,일반,한민족 이산문학 교류행사 개최 대행사 입찰공고,한국문학번역원,한국문학번역원,일반(총액)협상에의한계약,2020/05/13 09:29(2020/05/19 12:00),,
용역,20200512850-01,취소,내포신도시 주차타워 및 건강생활증진센터 신축공사 설계용역,충청남도 홍성군,충청남도 홍성군,제한경쟁,2020/05/13 09:29(2020/05/18 10:00),,
용역,20200513903-00,일반,무심천처리구역 분류식화 하수관로 정비사업 기본 및 실시설계용역(PQ후 가격입찰),충청북도 청주시,충청북도 청주시,지명경쟁,2020/05/13 09:26(2020/05/21 10:00),,
용역,20200513620-00,일반,2020 간선임도 개설사업 감리용역,전라남도 고흥군,전라남도 고흥군,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 09:25(2020/05/19 14:00),,
용역,20200514118-00,일반,2020년 고양시 수질복원센터 수질TMS 6개소 유지관리용역,경기도 고양시,경기도 고양시,일반경쟁,2020/05/13 09:24(2020/05/20 10:00),,
용역,20200514125-00,긴급,구산면 일대 하수관로 정비공사 기본 및 실시설계용역 사업수행능력평가 안내,경상남도 창원시 하수도사업소,경상남도 창원시 하수도사업소,일반경쟁,2020/05/13 09:23(-),,
용역,20200514103-00,일반,「오픈소스 GIS를 활용한 현존식생도 작성 프로그램 개발」 위탁 용역,국립생태원,국립생태원,일반(총액)협상에의한계약,2020/05/13 09:21(2020/05/25 14:00),,
용역,20200513387-00,일반,고흥전통시장 비가림시설 설치공사 실시설계 용역,전라남도 고흥군,전라남도 고흥군,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 09:19(2020/05/19 14:00),,
용역,20200514116-00,긴급,백석포지구 공공하수처리시설 GIS DB구축용역,충청남도 아산시,충청남도 아산시,제한경쟁,2020/05/13 09:19(2020/05/19 15:00),,
용역,20200513170-00,긴급,사람중심도로 설계지침 제정 연구,조달청,국토교통부,수의(총액),2020/05/13 09:16(2020/05/14 12:00),,
용역,20200514107-00,일반,(재공고)우수성과 100선 과제 심층 추적 조사,한국과학기술기획평가원,한국과학기술기획평가원,제한(총액)협상에의한계약,2020/05/13 09:15(2020/05/25 10:00),,
용역,20200513174-00,긴급,2020년 서귀포시 상수도 지하시설물 GIS DB 구축용역,제주특별자치도 서귀포시 안전도시건설국 상하수도과,제주특별자치도 서귀포시 안전도시건설국 상하수도과,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 09:15(2020/05/18 10:00),,
용역,20200514102-00,긴급,비안도 북방파제 진입로 개설공사 일반해역이용협의 용역,전라북도 군산시,전라북도 군산시,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 09:14(2020/05/19 12:00),,
용역,20200512139-02,변경,무선전력전송기술센터 WPC(Qi) 국제규격 인증장비 검교정 용역,재단법인 경북테크노파크,재단법인 경북테크노파크,수의(총액)소액수의,2020/05/13 09:13(2020/05/15 12:00),,
용역,20200511061-00,긴급,학교 분류식하수관로 연결사업(서부지원청 일원) 기본 및 실시설계용역,부산광역시,부산광역시,일반경쟁,2020/05/13 09:12(2020/05/19 10:00),,
용역,20200514098-00,일반,국립공원 내 분묘이장 중장기 계획 수립 연구,국립공원공단,국립공원공단,제한(총액)협상에의한계약,2020/05/13 09:12(2020/05/22 10:00),,
용역,20200511046-00,긴급,"학교 분류식하수관로 연결사업(북부, 동래지원청 일원) 기본 및 실시설계용역",부산광역시,부산광역시,일반경쟁,2020/05/13 09:10(2020/05/19 10:00),,
용역,20200511027-00,긴급,"학교 분류식하수관로 연결사업(남부, 해운대지원청 일원) 기본 및 실시설계용역",부산광역시,부산광역시,일반경쟁,2020/05/13 09:08(2020/05/19 10:00),,
용역,20200513045-00,일반,인천서곶초등학교 옥상방수 및 장애인편의시설 설치 소방공사 감리용역,인천광역시교육청 인천광역시서부교육지원청,인천광역시교육청 인천광역시서부교육지원청,수의(총액)소액-견적입찰(2인 이상 견적 제출),2020/05/13 09:07(2020/05/19 10:00),,
용역,20200514091-00,일반,법률구조제도 일원화를 위한 입법 모델 연구,법무부,법무부,제한(총액)협상에의한계약,2020/05/13 09:04(2020/05/25 10:00),,
용역,20200514074-01,취소,염치염성지구 소규모공공하수처리시설 시공검사 용역,충청남도 아산시,충청남도 아산시,제한경쟁,2020/05/13 09:03(2020/05/19 15:00),,
용역,20200514080-00,일반,소비자기본법 40년사,공정거래위원회,공정거래위원회,제한(총액)협상에의한계약,2020/05/13 09:02(2020/06/23 10:00),,
용역,20200512739-00,일반,순창경찰서 신축공사 건설사업관리용역,조달청,경찰청 전라북도지방경찰청,"일반경쟁(용역,PQ)",2020/05/13 09:00(2020/06/04 10:00),,
용역,KRA2020050140-00,일반,현금발매단말 테스트 봇 도입 용역,한국마사회,한국마사회,제한(총액)협상에의한계약,2020/05/13 09:00(2020/06/05 16:00),,
용역,2020LCH002219644-01,긴급,제초 및 조경 시설관리용역(용-군-13),특수전사령부,특수전사령부,제한(총액),2020/05/13 09:00(2020/05/20 10:00),,
용역,2020MDG001318239-02,재입찰,전투력 회복센터 추가 신설 타당성 연구,국방부 국군의무사령부,국군의무사령부,일반(총액),2020/05/13 09:00(2020/05/19 15:00),,
용역,2020MHD004013135-02,재입찰,장기옵션계약 제도 활성화 방안 연구,방위사업청,방위사업청(운영지원과),일반(총액),2020/05/13 09:00(2020/05/25 14:00),,
용역,2020SCF005819682-01,긴급,잠수함 상가대 안전진단 용역,해군군수사령부,해군군수사령부,일반(총액),2020/05/13 09:00(2020/05/19 10:00),,
용역,2020UMM030619638-01,긴급,인터넷쇼핑몰 통합체계 유지보수(20K022-A),국방부 국군재정관리단,국군재정관리단,일반(총액),2020/05/13 09:00(2020/05/26 10:30),,
용역,B5202001480-00,일반,단양정수장 현대화사업 시설공사 강관 비파괴검사 용역,한국수자원공사,한국수자원공사 충주권지사,일반경쟁,2020/05/13 09:00(2020/05/22 13:00),,
용역,2020LGH00162020-07570-01,일반,기계교 명중관 등 3개소 지정폐기물처리,육군상무대근무지원단,육군상무대근무지원단,수의(총액),2020/05/13 09:00(2020/05/20 10:00),,
용역,2020LGH00152020-07530-01,일반,기계교 명중관 등 3개소 지정폐기물처리,육군상무대근무지원단,육군상무대근무지원단,수의(총액),2020/05/13 09:00(2020/05/20 10:00),,
용역,2020UMM030719611-01,긴급,국방기상 빅데이터 품질관리 및 자료동화 기술개발,국방부 국군재정관리단,국군재정관리단,일반(총액),2020/05/13 09:00(2020/05/26 11:00),,
용역,2020UMM027817742-02,취소,국방기상 빅데이터 품질관리 및 자료동화 기술 개발,국방부 국군재정관리단,국군재정관리단,일반(총액),2020/05/13 09:00(2020/05/13 15:00),,
용역,2020EHC01262F37A-01,일반,공드럼 정비,방위사업청,방위사업청,일반(단가),2020/05/13 09:00(2020/05/22 10:00),,
용역,2020LMK00512020-07597-01,긴급,[20-A31(4)]유휴시설 철거(지정폐기물처리),육군 제3007부대,제3007부대,일반(총액),2020/05/13 09:00(2020/05/19 11:00),,
용역,2020LMK00502020-07592-01,긴급,[20-A31(3)]유휴시설 철거(소각폐기물처리),육군 제3007부대,제3007부대,일반(총액),2020/05/13 09:00(2020/05/19 11:00),,
용역,2020LMK00522020-07598-01,긴급,[20-A31(2)]유휴시설 철거(건설폐기물처리),육군 제3007부대,제3007부대,일반(총액),2020/05/13 09:00(2020/05/19 11:00),,
용역,2020LMH00832020-07535-01,일반,7포병 661대대 석면처리(지정폐기물처리),제7군단,제7군단,수의(총액),2020/05/13 09:00(2020/05/19 10:00),,
용역,2020HFG00122020-07526-01,일반,20년 노후 안테나철탑 교체공사 감리용역,공군제7항공통신전대,공군제7항공통신전대,수의(총액),2020/05/13 09:00(2020/05/18 10:00),,
용역,2020MDG014518769-01,일반,2020년 잠복결핵 위탁검사 용역,국방부 국군의무사령부,국군의무사령부,일반(총액),2020/05/13 09:00(2020/05/21 10:00),,
용역,KRA2020050260-00,일반,2020년 국산 어린말 승마대회 운영대행 용역,한국마사회,한국마사회,제한(총액)협상에의한계약,2020/05/13 09:00(2020/05/26 16:00),,
용역,2020SFD00492020-07587-01,일반,20-경-해병-4설계용역(토양오염복원),해병제9227부대,제9227부대,수의(총액),2020/05/13 09:00(2020/05/19 10:00),,
용역,2020SFD00502020-07600-01,일반,20-P-해병-정비고 신축 혼합페기물처리용역,해병제9227부대,제9227부대,수의(총액),2020/05/13 09:00(2020/05/19 10:00),,
용역,2020SFG00872020-07069-02,재입찰,20-K-폐수슬러지 위탁처리 용역,해군해병제9181부대,제9181부대,수의(총액),2020/05/13 09:00(2020/05/19 10:30),,
용역,2020UMM019813950-02,재입찰,20-2차 자운대지역 방제용역,국방부 국군재정관리단,국군재정관리단,제한(총액),2020/05/13 09:00(2020/05/19 10:30),,
용역,2020SCP009219665-01,일반,20-0함대 함정/도서 매트리스 소독 용역,국방부 해군제1함대사령부,제8385부대,수의(총액),2020/05/13 09:00(2020/05/19 10:00),,
용역,2020SCN008819683-01,일반,20-00숙소 승강기유지보수 용역,해군진해기지사령부,제7001부대,수의(총액),2020/05/13 09:00(2020/05/19 10:00),,
용역,2020SCN008919685-01,일반,20-00숙소 소방시설 점검용역,해군진해기지사령부,제7001부대,수의(총액),2020/05/13 09:00(2020/05/19 10:00),,
용역,2020SCI003519681-01,일반,20-00부대 정수기 1대 임차,해군 잠수함사령부,제9121부대,수의(총액),2020/05/13 09:00(2020/05/19 10:00),,
용역,2020SCL006519692-01,일반,20-00부대 임목폐기물 처리용역,국방부 해군사관학교,해군사관학교,수의(총액),2020/05/13 09:00(2020/05/19 10:00),,
용역,2020HDQ00382020-07579-01,긴급,19-충-공-15 건설폐기물처리용역,공군제20 전투비행단,제20전투비행단,일반(총액),2020/05/13 09:00(2020/05/20 14:00),,
용역,2020HDQ00392020-07574-01,긴급,19-충-공-15 T.A.B용역,공군제20 전투비행단,제20전투비행단,일반(총액),2020/05/13 09:00(2020/05/20 14:00),,
용역,2020HDN00272020-06670-02,재입찰,18비 TOD 차양대 신축 설계,공군 제18전투비행단,공군제18전투비행단,수의(총액),2020/05/13 09:00(2020/05/18 17:00),,
용역,2020LQG002719628-01,일반,00부대 지정폐기물 처리용역,육군제7273부대,제7273부대,수의(총액),2020/05/13 09:00(2020/05/19 10:00),,
용역,2020UMM028118229-01,일반,(20F110-I)식기세척기 임차 용역,국방부 국군재정관리단,국군재정관리단,일반(총액),2020/05/13 09:00(2020/05/21 10:30),,
용역,2020LMZ000619587-01,긴급,'20년 00부대 제초용역,육군 제2236부대,제2236부대,제한(총액),2020/05/13 09:00(2020/05/21 10:30),,
용역,P20S052000-00,일반,'20-'21년 청평양수 소방안전관리 위탁 용역,한국수력원자력주식회사,한국수력원자력(주) 청평양수발전소,일반(총액),2020/05/13 09:00(2020/05/20 10:00),,
용역,20200514075-00,긴급,예술인 심리상담 프로그램 효과검증 연구 용역,한국예술인복지재단,한국예술인복지재단,제한(총액)협상에의한계약,2020/05/13 08:50(2020/05/18 11:00),,
용역,20200514072-00,일반,성남시 가정폭력 실태조사 및 관련정책 수립 계획 연구용역(협상에 의한 계약),경기도 성남시,경기도 성남시,일반(총액)협상에의한계약,2020/05/13 08:46(-),,
용역,20200513816-00,일반,경기도인재개발원 온누리관 등 3개소 정밀안전진단 및 내진성능평가 용역,경기도,경기도,제한경쟁,2020/05/13 08:44(2020/05/20 10:00),,
용역,20200500455-01,변경,인제군 자연재해저감 종합계획 재수립 용역 사업수행능력평가서 제출,강원도 인제군,강원도 인제군,일반경쟁,2020/05/13 08:43(-),,
용역,2020-02-000305-00,일반,서해선 복선전철 향남~송산간 전철전력설비공사 감리용역,한국철도시설공단,한국철도시설공단,제한경쟁,2020/05/13 08:36(2020/06/17 10:00),,
용역,E012004273-00,일반,'20~'21년 기술정보조사용역,한국전력공사,공사용역부,일반(총액),2020/05/13 08:31(2020/06/23 14:00),,
용역,2020-02-000316-00,일반,서해선 복선전철 홍성~당진간 전철전력설비공사 감리용역,한국철도시설공단,한국철도시설공단,제한경쟁,2020/05/13 08:30(2020/06/17 10:00),,
용역,20200514065-00,긴급,아산시 인주면 행정복지(복합)센터 건립사업 설계공모,충청남도 아산시,충청남도 아산시,일반경쟁,2020/05/13 08:28(-),,
용역,2020-02-000315-00,일반,서해선 복선전철 당진~향남간 외 1개사업 전철전력설비공사 감리용역,한국철도시설공단,한국철도시설공단,제한경쟁,2020/05/13 08:25(2020/06/17 10:00),,
용역,20200513427-00,긴급,제천 체육관 건립 체육시설지 계획 용역,충청북도 제천시,충청북도 제천시,제한경쟁,2020/05/13 07:57(2020/05/19 10:00),,
용역,L20S040000-00,일반,원전 핵연료집합체 지진취약도 평가 기술개발,한국수력원자력주식회사,한국수력원자력(주) 중앙연구원,일반(총액),2020/05/13 00:00(2020/07/27 11:00),,
용역,202000489-00,일반,국가교통정보센터 운영관리시스템 고도화,한국도로공사,한국도로공사 본사,제한(총액),2020/05/13 00:00(2020/06/23 14:00),,
용역,202000506-00,일반,국가교통정보센터 사고/재난 통합관리시스템 개발,한국도로공사,한국도로공사 본사,제한(총액),2020/05/13 00:00(2020/06/24 14:00),,
용역,202000503-00,일반,[긴급][재공고]케이블교 예방적 유지관리체계 구축방안 연구용역,한국도로공사,한국도로공사 본사,일반(총액),2020/05/13 00:00(2020/05/25 14:00),,
용역,202000504-00,일반,[긴급][재공고]작업장 교통관리기준  개선용역,한국도로공사,한국도로공사 본사,일반(총액),2020/05/13 00:00(2020/05/25 14:00),,
